Id,norm.WT_SeedCoat_1,norm.WT_SeedCoat_2,norm.WT_SeedCoat_3,norm.WT_SeedCoat_4,norm.T_SeedCoat_1,norm.T_SeedCoat_2,norm.T_SeedCoat_3,norm.T_SeedCoat_4
vigun.IT97K-499-35.gnm1.ann1.Vigun04g050300.1,104,123,101,97,228,107,86,76
vigun.IT97K-499-35.gnm1.ann1.Vigun04g050300.2,0,2,0,0,0,0,0,1
vigun.IT97K-499-35.gnm1.ann1.Vigun04g050300.3,8,0,9,0,0,1,11,16
vigun.IT97K-499-35.gnm1.ann1.Vigun04g050300.4,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g050400.1,439,620,622,429,987,1049,540,340
vigun.IT97K-499-35.gnm1.ann1.Vigun04g050500.1,0,0,0,0,0,0,0,51
vigun.IT97K-499-35.gnm1.ann1.Vigun04g050600.1,1,27,9,31,0,18,51,17
vigun.IT97K-499-35.gnm1.ann1.Vigun04g050600.2,106,91,99,134,145,55,106,203
vigun.IT97K-499-35.gnm1.ann1.Vigun04g050700.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g050800.1,11,104,57,80,15,22,138,4
vigun.IT97K-499-35.gnm1.ann1.Vigun04g050900.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g051000.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g051100.1,147,11,5,6,73,35,9,402
vigun.IT97K-499-35.gnm1.ann1.Vigun04g051200.1,54,48,64,73,140,62,40,123
vigun.IT97K-499-35.gnm1.ann1.Vigun04g051300.1,985,518,21,3,243,356,4,2
vigun.IT97K-499-35.gnm1.ann1.Vigun04g051400.1,1399,130,21,19,435,228,26,1794
vigun.IT97K-499-35.gnm1.ann1.Vigun04g051500.1,0,2,2,0,9,0,5,18
vigun.IT97K-499-35.gnm1.ann1.Vigun04g051600.1,948,1317,1366,1394,1453,1295,1536,1756
vigun.IT97K-499-35.gnm1.ann1.Vigun04g051600.2,159,268,117,45,128,237,181,109
vigun.IT97K-499-35.gnm1.ann1.Vigun04g051600.3,163,79,46,19,0,158,56,235
vigun.IT97K-499-35.gnm1.ann1.Vigun04g051700.1,166,108,114,142,129,259,175,598
vigun.IT97K-499-35.gnm1.ann1.Vigun04g051800.1,302,400,266,273,285,360,401,467
vigun.IT97K-499-35.gnm1.ann1.Vigun04g051900.1,130,112,53,69,63,81,78,318
vigun.IT97K-499-35.gnm1.ann1.Vigun04g052000.1,4,4,0,9,9,0,6,22
vigun.IT97K-499-35.gnm1.ann1.Vigun04g052100.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g052100.2,0,0,1,0,0,0,0,8
vigun.IT97K-499-35.gnm1.ann1.Vigun04g052100.3,0,2,0,0,0,3,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g052100.4,0,0,0,0,0,0,6,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g052200.1,81,6,3,9,18,0,2,329
vigun.IT97K-499-35.gnm1.ann1.Vigun04g052300.1,6604,9343,6013,6246,5809,5803,5539,1
vigun.IT97K-499-35.gnm1.ann1.Vigun04g052400.1,70,34,50,50,143,157,64,2832
vigun.IT97K-499-35.gnm1.ann1.Vigun04g052500.1,0,0,0,1,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g052600.1,95,1149,596,1138,147,600,1834,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g052700.1,52,122,169,134,16,72,154,20
vigun.IT97K-499-35.gnm1.ann1.Vigun04g052700.2,0,0,0,0,64,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g052800.1,322,304,223,189,132,257,220,1056
vigun.IT97K-499-35.gnm1.ann1.Vigun04g052900.1,4040,4441,2733,3395,1538,2230,2628,9987
vigun.IT97K-499-35.gnm1.ann1.Vigun04g053000.1,670,840,700,715,468,701,1042,6985
vigun.IT97K-499-35.gnm1.ann1.Vigun04g053100.1,811,967,2464,2874,1339,979,1718,176
vigun.IT97K-499-35.gnm1.ann1.Vigun04g053200.1,3,9,13,18,0,2,9,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g053300.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g053400.1,242,147,157,118,376,235,138,188
vigun.IT97K-499-35.gnm1.ann1.Vigun04g053500.1,10,28,38,17,119,44,52,6
vigun.IT97K-499-35.gnm1.ann1.Vigun04g053600.1,78,39,80,115,68,42,84,45
vigun.IT97K-499-35.gnm1.ann1.Vigun04g053700.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g053800.1,373,292,366,282,618,427,366,786
vigun.IT97K-499-35.gnm1.ann1.Vigun04g053900.1,0,0,0,0,500,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g054000.1,709,36,6,3,73,43,1,155
vigun.IT97K-499-35.gnm1.ann1.Vigun04g054100.1,380,274,305,474,346,421,324,943
vigun.IT97K-499-35.gnm1.ann1.Vigun04g054200.1,0,83,119,109,372,22,165,1
vigun.IT97K-499-35.gnm1.ann1.Vigun04g054300.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g054400.1,83,134,83,34,277,105,96,56
vigun.IT97K-499-35.gnm1.ann1.Vigun04g054400.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g054400.3,873,1145,1928,1892,1181,980,1356,773
vigun.IT97K-499-35.gnm1.ann1.Vigun04g054500.1,13,2,0,2,7,3,1,2
vigun.IT97K-499-35.gnm1.ann1.Vigun04g054600.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g054600.2,20,2,4,0,0,4,1,8
vigun.IT97K-499-35.gnm1.ann1.Vigun04g054700.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g054800.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g054900.1,96,241,337,354,301,127,436,19
vigun.IT97K-499-35.gnm1.ann1.Vigun04g055000.1,1,54,98,160,34,15,249,1
vigun.IT97K-499-35.gnm1.ann1.Vigun04g055100.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g055200.1,653,861,477,569,203,581,468,650
vigun.IT97K-499-35.gnm1.ann1.Vigun04g055300.1,2850,3561,3366,3473,4264,3257,3650,598
vigun.IT97K-499-35.gnm1.ann1.Vigun04g055400.1,17,24,20,17,11,7,22,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g055500.1,79,47,58,49,6,62,34,98
vigun.IT97K-499-35.gnm1.ann1.Vigun04g055600.1,4,20,25,21,48,26,41,24
vigun.IT97K-499-35.gnm1.ann1.Vigun04g055600.2,1022,1175,1134,1208,1627,1280,1233,902
vigun.IT97K-499-35.gnm1.ann1.Vigun04g055600.3,164,88,127,130,81,76,80,64
vigun.IT97K-499-35.gnm1.ann1.Vigun04g055700.1,356,181,266,287,389,394,324,1658
vigun.IT97K-499-35.gnm1.ann1.Vigun04g055800.1,0,11,8,0,0,13,0,1
vigun.IT97K-499-35.gnm1.ann1.Vigun04g055900.1,516,1190,1170,1143,558,831,1256,827
vigun.IT97K-499-35.gnm1.ann1.Vigun04g056000.1,0,0,0,0,0,0,1,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g056100.1,69,56,25,45,111,104,50,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g056100.2,39,35,12,0,0,0,22,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g056100.3,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g056100.4,0,0,3,0,14,0,19,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g056100.5,0,0,0,0,0,0,0,18
vigun.IT97K-499-35.gnm1.ann1.Vigun04g056100.6,0,0,0,28,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g056100.7,146,205,140,58,49,118,102,71
vigun.IT97K-499-35.gnm1.ann1.Vigun04g056200.1,48,28,39,35,70,60,21,239
vigun.IT97K-499-35.gnm1.ann1.Vigun04g056200.2,12,0,6,0,0,0,2,34
vigun.IT97K-499-35.gnm1.ann1.Vigun04g056200.3,0,0,0,0,0,0,6,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g056200.4,18,0,17,2,0,0,13,77
vigun.IT97K-499-35.gnm1.ann1.Vigun04g056300.1,193,375,219,219,59,257,232,37
vigun.IT97K-499-35.gnm1.ann1.Vigun04g056400.1,75,14,45,32,31,103,39,256
vigun.IT97K-499-35.gnm1.ann1.Vigun04g056500.1,1051,1174,476,554,336,808,521,632
vigun.IT97K-499-35.gnm1.ann1.Vigun04g056600.1,1902,1563,1205,1201,1165,1801,1394,1070
vigun.IT97K-499-35.gnm1.ann1.Vigun04g056700.1,567,634,473,550,460,662,651,491
vigun.IT97K-499-35.gnm1.ann1.Vigun04g056800.1,1589,2176,2649,2619,1757,1673,2449,1702
vigun.IT97K-499-35.gnm1.ann1.Vigun04g056900.1,220,309,422,360,350,394,463,290
vigun.IT97K-499-35.gnm1.ann1.Vigun04g056900.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g056900.3,0,31,2,6,72,25,21,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g056900.4,162,67,163,128,289,39,43,80
vigun.IT97K-499-35.gnm1.ann1.Vigun04g057000.1,264,718,538,515,302,257,1280,428
vigun.IT97K-499-35.gnm1.ann1.Vigun04g057000.2,4,27,31,13,82,5,18,17
vigun.IT97K-499-35.gnm1.ann1.Vigun04g057100.1,169,255,229,194,294,185,243,194
vigun.IT97K-499-35.gnm1.ann1.Vigun04g057200.1,1723,1588,1477,1604,1703,1789,1910,1529
vigun.IT97K-499-35.gnm1.ann1.Vigun04g057300.1,48,29,64,42,13,43,33,49
vigun.IT97K-499-35.gnm1.ann1.Vigun04g057300.2,74,46,57,31,100,55,35,12
vigun.IT97K-499-35.gnm1.ann1.Vigun04g057300.3,11,10,7,0,0,18,9,29
vigun.IT97K-499-35.gnm1.ann1.Vigun04g057300.4,10,5,0,7,0,2,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g057300.5,0,0,8,2,0,0,0,8
vigun.IT97K-499-35.gnm1.ann1.Vigun04g057400.1,223,322,187,174,63,138,238,276
vigun.IT97K-499-35.gnm1.ann1.Vigun04g057500.1,238,268,277,290,555,332,342,691
vigun.IT97K-499-35.gnm1.ann1.Vigun04g057600.1,25,53,92,29,26,66,27,1
vigun.IT97K-499-35.gnm1.ann1.Vigun04g057700.1,250,236,385,513,345,233,317,480
vigun.IT97K-499-35.gnm1.ann1.Vigun04g057800.1,586,223,231,248,276,485,180,2303
vigun.IT97K-499-35.gnm1.ann1.Vigun04g057900.1,3681,3465,2143,1908,1313,4447,2618,8142
vigun.IT97K-499-35.gnm1.ann1.Vigun04g058000.1,173,441,620,398,0,116,387,29
vigun.IT97K-499-35.gnm1.ann1.Vigun04g058000.2,2826,7486,2432,3376,863,3654,4316,352
vigun.IT97K-499-35.gnm1.ann1.Vigun04g058100.1,119,54,31,28,35,55,32,257
vigun.IT97K-499-35.gnm1.ann1.Vigun04g058200.1,34,23,6,9,0,12,10,70
vigun.IT97K-499-35.gnm1.ann1.Vigun04g058300.1,9602,4687,4216,4533,4013,6052,4120,16234
vigun.IT97K-499-35.gnm1.ann1.Vigun04g058400.1,385,95,111,86,216,266,103,1594
vigun.IT97K-499-35.gnm1.ann1.Vigun04g058500.1,0,210,422,315,178,28,96,573
vigun.IT97K-499-35.gnm1.ann1.Vigun04g058500.2,549,338,248,349,671,391,531,617
vigun.IT97K-499-35.gnm1.ann1.Vigun04g058600.1,28,18,6,9,12,42,28,275
vigun.IT97K-499-35.gnm1.ann1.Vigun04g058700.1,3,0,4,2,0,6,0,6
vigun.IT97K-499-35.gnm1.ann1.Vigun04g058800.1,350,292,208,309,134,244,131,944
vigun.IT97K-499-35.gnm1.ann1.Vigun04g058800.2,7,107,80,41,35,0,160,197
vigun.IT97K-499-35.gnm1.ann1.Vigun04g058900.1,420,1244,1626,1442,382,522,1441,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g058900.2,0,49,21,28,74,77,67,3
vigun.IT97K-499-35.gnm1.ann1.Vigun04g059000.1,1875,9016,4833,6160,2171,4379,8009,2
vigun.IT97K-499-35.gnm1.ann1.Vigun04g059100.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g059200.1,0,0,1,1,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g059300.1,10,208,259,487,70,120,869,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g059400.1,69,84,79,56,387,321,79,382
vigun.IT97K-499-35.gnm1.ann1.Vigun04g059400.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g059500.1,0,0,0,0,43,0,26,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g059600.1,4,5,7,16,0,0,16,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g059700.1,1,35,2,4,0,9,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g059800.1,12,1,2,4,7,14,2,12
vigun.IT97K-499-35.gnm1.ann1.Vigun04g059900.1,1,5,2,2,5,4,1,5
vigun.IT97K-499-35.gnm1.ann1.Vigun04g060000.1,41,6,0,1,0,0,0,28
vigun.IT97K-499-35.gnm1.ann1.Vigun04g060000.2,104,26,2,2,8,36,16,131
vigun.IT97K-499-35.gnm1.ann1.Vigun04g060100.1,19,10,14,7,4,13,7,29
vigun.IT97K-499-35.gnm1.ann1.Vigun04g060200.1,289,185,216,227,568,578,300,368
vigun.IT97K-499-35.gnm1.ann1.Vigun04g060300.1,313,155,264,345,550,418,148,328
vigun.IT97K-499-35.gnm1.ann1.Vigun04g060400.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g060500.1,0,0,0,0,5,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g060500.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g060500.3,0,0,8,2,105,1,4,9
vigun.IT97K-499-35.gnm1.ann1.Vigun04g060600.1,148,64,75,90,104,65,74,121
vigun.IT97K-499-35.gnm1.ann1.Vigun04g060700.1,31,37,21,13,0,34,22,25
vigun.IT97K-499-35.gnm1.ann1.Vigun04g060800.1,6451,5588,4203,4035,8449,6230,3847,10718
vigun.IT97K-499-35.gnm1.ann1.Vigun04g060900.1,0,35,0,0,0,37,16,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g060900.10,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g060900.11,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g060900.12,66,80,38,54,224,135,32,99
vigun.IT97K-499-35.gnm1.ann1.Vigun04g060900.13,177,120,179,233,62,272,318,212
vigun.IT97K-499-35.gnm1.ann1.Vigun04g060900.14,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g060900.2,0,118,220,166,195,10,78,184
vigun.IT97K-499-35.gnm1.ann1.Vigun04g060900.3,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g060900.4,127,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g060900.5,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g060900.6,0,0,17,16,0,0,0,23
vigun.IT97K-499-35.gnm1.ann1.Vigun04g060900.7,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g060900.8,29,0,27,64,50,0,7,30
vigun.IT97K-499-35.gnm1.ann1.Vigun04g060900.9,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g061000.1,0,5,8,4,0,0,9,2
vigun.IT97K-499-35.gnm1.ann1.Vigun04g061000.2,21,32,41,39,0,47,39,15
vigun.IT97K-499-35.gnm1.ann1.Vigun04g061000.3,40,0,19,22,55,0,0,51
vigun.IT97K-499-35.gnm1.ann1.Vigun04g061100.1,0,2,2,1,0,0,2,1
vigun.IT97K-499-35.gnm1.ann1.Vigun04g061200.1,383,223,364,297,589,477,440,148
vigun.IT97K-499-35.gnm1.ann1.Vigun04g061300.1,189,642,522,574,125,349,522,3
vigun.IT97K-499-35.gnm1.ann1.Vigun04g061400.1,72,144,80,104,109,28,154,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g061500.1,54,54,72,55,97,62,85,96
vigun.IT97K-499-35.gnm1.ann1.Vigun04g061600.1,88,146,171,166,335,184,166,28
vigun.IT97K-499-35.gnm1.ann1.Vigun04g061700.1,243,230,164,149,125,281,193,268
vigun.IT97K-499-35.gnm1.ann1.Vigun04g061800.1,1,1,1,1,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g061900.1,1,2,2,2,12,0,0,38
vigun.IT97K-499-35.gnm1.ann1.Vigun04g062000.1,309,1640,474,357,69,497,669,102
vigun.IT97K-499-35.gnm1.ann1.Vigun04g062100.1,15,4,9,26,79,8,26,6
vigun.IT97K-499-35.gnm1.ann1.Vigun04g062200.1,102,54,54,109,132,58,62,13
vigun.IT97K-499-35.gnm1.ann1.Vigun04g062300.1,101,110,280,346,512,137,281,2
vigun.IT97K-499-35.gnm1.ann1.Vigun04g062400.1,78,49,49,34,234,44,69,24
vigun.IT97K-499-35.gnm1.ann1.Vigun04g062500.1,0,0,0,0,0,0,0,6
vigun.IT97K-499-35.gnm1.ann1.Vigun04g062600.1,6,0,4,1,0,0,9,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g062700.1,50,36,83,90,169,40,142,2
vigun.IT97K-499-35.gnm1.ann1.Vigun04g062800.1,1195,303,233,101,467,529,47,3
vigun.IT97K-499-35.gnm1.ann1.Vigun04g062900.1,596,1176,581,553,376,748,1087,849
vigun.IT97K-499-35.gnm1.ann1.Vigun04g063000.1,331,311,288,309,206,310,474,301
vigun.IT97K-499-35.gnm1.ann1.Vigun04g063100.1,295,551,583,1066,391,906,873,145
vigun.IT97K-499-35.gnm1.ann1.Vigun04g063200.1,1092,4098,2135,2649,1476,4138,3355,3
vigun.IT97K-499-35.gnm1.ann1.Vigun04g063300.1,286,392,260,372,214,300,230,1358
vigun.IT97K-499-35.gnm1.ann1.Vigun04g063300.2,177,129,150,67,156,261,198,679
vigun.IT97K-499-35.gnm1.ann1.Vigun04g063300.3,0,0,0,0,0,25,0,86
vigun.IT97K-499-35.gnm1.ann1.Vigun04g063300.4,42,32,11,25,5,0,70,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g063400.1,1,0,0,0,0,0,0,2
vigun.IT97K-499-35.gnm1.ann1.Vigun04g063500.1,947,283,169,178,197,491,214,3723
vigun.IT97K-499-35.gnm1.ann1.Vigun04g063600.1,527,322,102,75,184,191,84,266
vigun.IT97K-499-35.gnm1.ann1.Vigun04g063700.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g063800.1,119,74,101,125,123,33,129,76
vigun.IT97K-499-35.gnm1.ann1.Vigun04g063900.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g064000.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g064100.1,0,0,0,0,0,0,0,4
vigun.IT97K-499-35.gnm1.ann1.Vigun04g064200.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g064300.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g064400.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g064600.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g064700.1,0,3,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g064800.1,2480,5949,8260,7440,2642,1657,5394,7
vigun.IT97K-499-35.gnm1.ann1.Vigun04g064800.2,4533,12898,14999,12746,5341,3742,11844,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g064900.1,0,3,0,2,5,5,5,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g065000.1,3462,2828,4932,2574,2587,8447,3871,1479
vigun.IT97K-499-35.gnm1.ann1.Vigun04g065100.1,0,0,0,0,0,6,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g065200.1,254,134,96,113,51,377,115,238
vigun.IT97K-499-35.gnm1.ann1.Vigun04g065300.1,0,0,14,19,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g065300.2,5,0,0,0,10,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g065400.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g065500.1,1162,1672,1124,975,165,1127,1184,346
vigun.IT97K-499-35.gnm1.ann1.Vigun04g065500.2,259,103,69,37,569,244,108,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g065600.1,243,264,378,385,443,283,315,191
vigun.IT97K-499-35.gnm1.ann1.Vigun04g065700.1,2814,8984,15565,26747,1354,7994,22246,269
vigun.IT97K-499-35.gnm1.ann1.Vigun04g065800.1,74,78,105,101,288,161,100,270
vigun.IT97K-499-35.gnm1.ann1.Vigun04g065900.1,366,854,483,440,255,332,617,677
vigun.IT97K-499-35.gnm1.ann1.Vigun04g066000.1,635,432,355,308,329,344,384,654
vigun.IT97K-499-35.gnm1.ann1.Vigun04g066100.1,13,12,38,36,148,8,44,49
vigun.IT97K-499-35.gnm1.ann1.Vigun04g066100.2,0,12,0,0,49,0,15,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g066100.3,53,69,55,44,0,60,60,37
vigun.IT97K-499-35.gnm1.ann1.Vigun04g066100.4,298,287,193,191,166,201,266,151
vigun.IT97K-499-35.gnm1.ann1.Vigun04g066200.1,4,3,1,3,0,4,2,3
vigun.IT97K-499-35.gnm1.ann1.Vigun04g066300.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g066400.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g066500.1,0,26,185,38,0,0,232,104
vigun.IT97K-499-35.gnm1.ann1.Vigun04g066500.2,674,572,867,1033,1510,847,732,884
vigun.IT97K-499-35.gnm1.ann1.Vigun04g066600.1,0,0,1,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g066700.1,133,140,334,229,1174,148,174,173
vigun.IT97K-499-35.gnm1.ann1.Vigun04g066700.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g066800.1,362,836,415,538,97,427,685,1078
vigun.IT97K-499-35.gnm1.ann1.Vigun04g066900.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g067000.1,259,839,782,1027,234,255,1237,63
vigun.IT97K-499-35.gnm1.ann1.Vigun04g067100.1,303,418,804,659,1086,478,529,123
vigun.IT97K-499-35.gnm1.ann1.Vigun04g067200.1,0,0,0,0,0,0,0,1
vigun.IT97K-499-35.gnm1.ann1.Vigun04g067300.1,2288,2548,1850,1905,1590,2586,2521,1039
vigun.IT97K-499-35.gnm1.ann1.Vigun04g067400.1,6,17,1,0,18,29,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g067500.1,0,101,45,0,63,27,7,50
vigun.IT97K-499-35.gnm1.ann1.Vigun04g067500.2,0,123,69,15,0,0,18,35
vigun.IT97K-499-35.gnm1.ann1.Vigun04g067500.3,345,1199,290,362,155,444,509,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g067600.1,8,36,95,235,91,44,39,4
vigun.IT97K-499-35.gnm1.ann1.Vigun04g067700.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g067800.1,4,0,9,3,12,8,4,6
vigun.IT97K-499-35.gnm1.ann1.Vigun04g067900.1,11,0,13,7,14,17,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g068000.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g068100.1,1,0,0,1,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g068200.1,34,68,11,30,55,31,11,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g068300.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g068400.1,0,0,0,0,0,0,0,3
vigun.IT97K-499-35.gnm1.ann1.Vigun04g068500.1,7719,6346,4565,5105,2835,5792,4307,21887
vigun.IT97K-499-35.gnm1.ann1.Vigun04g068600.1,160,152,118,83,109,168,124,956
vigun.IT97K-499-35.gnm1.ann1.Vigun04g068600.2,10,17,0,25,0,0,5,48
vigun.IT97K-499-35.gnm1.ann1.Vigun04g068700.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g068800.1,0,3,0,1,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g068900.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g069000.1,517,320,288,334,628,546,293,834
vigun.IT97K-499-35.gnm1.ann1.Vigun04g069000.2,9,0,13,6,99,0,6,52
vigun.IT97K-499-35.gnm1.ann1.Vigun04g069000.3,318,365,344,321,233,342,358,689
vigun.IT97K-499-35.gnm1.ann1.Vigun04g069000.4,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g069100.1,0,2,2,4,9,4,1,4
vigun.IT97K-499-35.gnm1.ann1.Vigun04g069100.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g069200.1,10,67,7,16,20,23,49,2
vigun.IT97K-499-35.gnm1.ann1.Vigun04g069300.1,10,1,2,1,0,3,2,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g069300.2,0,0,0,0,0,3,0,2
vigun.IT97K-499-35.gnm1.ann1.Vigun04g069400.1,298,384,262,333,328,232,318,433
vigun.IT97K-499-35.gnm1.ann1.Vigun04g069500.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g069600.1,303,139,223,213,428,276,220,764
vigun.IT97K-499-35.gnm1.ann1.Vigun04g069600.2,32,41,0,0,91,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g069700.1,0,0,0,0,4,0,0,1
vigun.IT97K-499-35.gnm1.ann1.Vigun04g069700.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g069800.1,27,0,0,0,0,3,0,22
vigun.IT97K-499-35.gnm1.ann1.Vigun04g069900.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g070000.1,166,148,219,256,213,27,278,594
vigun.IT97K-499-35.gnm1.ann1.Vigun04g070000.2,0,0,33,30,0,84,78,234
vigun.IT97K-499-35.gnm1.ann1.Vigun04g070100.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g070200.1,0,0,0,0,14,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g070300.1,49,12,1,0,0,38,4,10
vigun.IT97K-499-35.gnm1.ann1.Vigun04g070400.1,1,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun04g070500.1,0,0,0,0,0,0,24,0
