Id,norm.WT_Embryo_1,norm.WT_Embryo_2,norm.WT_Embryo_3,norm.WT_Embryo_4,norm.T_Embryo_1,norm.T_Embryo_2,norm.T_Embryo_3,norm.T_Embryo_4
vigun.IT97K-499-35.gnm1.ann1.Vigun01g176800.1,1,2,21,53,7,5,4,13
vigun.IT97K-499-35.gnm1.ann1.Vigun01g176900.1,87,187,140,111,175,202,145,151
vigun.IT97K-499-35.gnm1.ann1.Vigun01g177000.1,24,8,6,13,11,10,1,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g177100.1,7,12,5,2,2,5,1,5
vigun.IT97K-499-35.gnm1.ann1.Vigun01g177200.1,293,150,352,380,111,78,223,183
vigun.IT97K-499-35.gnm1.ann1.Vigun01g177300.1,0,0,2,0,2,0,23,16
vigun.IT97K-499-35.gnm1.ann1.Vigun01g177400.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g177500.1,208,303,267,313,236,331,295,413
vigun.IT97K-499-35.gnm1.ann1.Vigun01g177500.2,6,13,22,0,0,16,4,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g177600.1,218,675,182,163,361,202,208,124
vigun.IT97K-499-35.gnm1.ann1.Vigun01g177700.1,1487,3471,2359,2345,2296,3180,3254,2534
vigun.IT97K-499-35.gnm1.ann1.Vigun01g177700.2,33,66,180,11,112,180,22,105
vigun.IT97K-499-35.gnm1.ann1.Vigun01g177800.1,1007,1391,695,716,1160,1000,1212,941
vigun.IT97K-499-35.gnm1.ann1.Vigun01g177900.1,13,12,7,1,9,6,36,12
vigun.IT97K-499-35.gnm1.ann1.Vigun01g178000.1,21,78,67,85,75,11,90,50
vigun.IT97K-499-35.gnm1.ann1.Vigun01g178100.1,20,21,4,5,6,5,10,3
vigun.IT97K-499-35.gnm1.ann1.Vigun01g178200.1,128,192,188,202,211,215,146,177
vigun.IT97K-499-35.gnm1.ann1.Vigun01g178200.10,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g178200.11,104,95,74,82,55,94,60,55
vigun.IT97K-499-35.gnm1.ann1.Vigun01g178200.12,6,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g178200.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g178200.3,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g178200.4,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g178200.5,5,23,0,0,13,3,0,4
vigun.IT97K-499-35.gnm1.ann1.Vigun01g178200.6,9,64,17,29,5,39,11,8
vigun.IT97K-499-35.gnm1.ann1.Vigun01g178200.7,6,10,0,0,0,2,0,3
vigun.IT97K-499-35.gnm1.ann1.Vigun01g178200.8,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g178200.9,25,20,7,0,0,3,13,4
vigun.IT97K-499-35.gnm1.ann1.Vigun01g178300.1,2,10,6,8,9,33,27,70
vigun.IT97K-499-35.gnm1.ann1.Vigun01g178400.1,7,24,16,23,34,15,15,4
vigun.IT97K-499-35.gnm1.ann1.Vigun01g178500.1,4759,5805,2449,2059,3829,2837,2860,1735
vigun.IT97K-499-35.gnm1.ann1.Vigun01g178600.1,1504,1052,323,267,1216,710,771,475
vigun.IT97K-499-35.gnm1.ann1.Vigun01g178700.1,49,84,36,44,92,43,57,53
vigun.IT97K-499-35.gnm1.ann1.Vigun01g178700.2,43,25,12,0,44,23,29,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g178700.3,1,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g178800.1,1,0,0,0,0,6,0,1
vigun.IT97K-499-35.gnm1.ann1.Vigun01g178900.1,102,113,179,277,139,108,312,314
vigun.IT97K-499-35.gnm1.ann1.Vigun01g179000.1,1,6,1,47,108,10,103,84
vigun.IT97K-499-35.gnm1.ann1.Vigun01g179100.1,0,0,1,24,11,3,3,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g179200.1,3,8,9,422,84,74,50,18
vigun.IT97K-499-35.gnm1.ann1.Vigun01g179300.1,3,7,13,24,92,1,14,4
vigun.IT97K-499-35.gnm1.ann1.Vigun01g179400.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g179500.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g179600.1,142,57,69,73,62,103,80,94
vigun.IT97K-499-35.gnm1.ann1.Vigun01g179700.1,663,748,719,714,873,591,538,445
vigun.IT97K-499-35.gnm1.ann1.Vigun01g179800.1,663,364,754,755,438,475,590,553
vigun.IT97K-499-35.gnm1.ann1.Vigun01g179900.1,538,478,997,903,583,537,789,535
vigun.IT97K-499-35.gnm1.ann1.Vigun01g180000.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g180100.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g180200.1,221,98,93,39,86,116,6,11
vigun.IT97K-499-35.gnm1.ann1.Vigun01g180300.1,228,228,159,182,188,244,123,120
vigun.IT97K-499-35.gnm1.ann1.Vigun01g180400.1,0,0,0,0,16,1,1,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g180500.1,0,6,2,1,0,2,3,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g180600.1,950,959,1071,911,877,591,1721,1422
vigun.IT97K-499-35.gnm1.ann1.Vigun01g180700.1,0,0,0,0,0,0,2,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g180800.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g180900.1,260,334,211,226,263,510,169,134
vigun.IT97K-499-35.gnm1.ann1.Vigun01g181000.1,540,835,643,558,786,976,422,464
vigun.IT97K-499-35.gnm1.ann1.Vigun01g181100.1,3,22,15,11,7,14,30,32
vigun.IT97K-499-35.gnm1.ann1.Vigun01g181200.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g181300.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g181400.1,0,0,0,0,0,0,1,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g181500.1,6,0,0,0,1,1,0,1
vigun.IT97K-499-35.gnm1.ann1.Vigun01g181600.1,0,0,0,0,26,0,6,15
vigun.IT97K-499-35.gnm1.ann1.Vigun01g181600.2,47,27,16,10,0,24,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g181700.1,468,415,426,426,357,298,511,383
vigun.IT97K-499-35.gnm1.ann1.Vigun01g181800.1,173,234,300,225,138,486,107,179
vigun.IT97K-499-35.gnm1.ann1.Vigun01g181800.2,152,353,329,301,220,461,70,224
vigun.IT97K-499-35.gnm1.ann1.Vigun01g181900.1,0,0,0,6,0,3,3,26
vigun.IT97K-499-35.gnm1.ann1.Vigun01g181900.10,0,2,0,0,14,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g181900.11,7,4,0,0,15,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g181900.2,0,0,0,0,19,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g181900.3,0,0,21,0,0,6,19,22
vigun.IT97K-499-35.gnm1.ann1.Vigun01g181900.4,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g181900.5,0,0,0,11,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g181900.6,0,0,0,0,16,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g181900.7,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g181900.8,0,0,0,0,2,0,0,9
vigun.IT97K-499-35.gnm1.ann1.Vigun01g181900.9,0,0,0,7,42,0,15,28
vigun.IT97K-499-35.gnm1.ann1.Vigun01g182000.1,470,1362,1158,1222,804,1369,826,966
vigun.IT97K-499-35.gnm1.ann1.Vigun01g182100.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g182200.1,0,5,9,11,0,0,17,3
vigun.IT97K-499-35.gnm1.ann1.Vigun01g182200.2,0,0,0,2,0,3,2,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g182200.3,7,5,0,0,0,12,28,9
vigun.IT97K-499-35.gnm1.ann1.Vigun01g182200.4,3,0,2,0,0,4,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g182300.1,1217,1737,2018,2646,2169,943,3187,2236
vigun.IT97K-499-35.gnm1.ann1.Vigun01g182400.1,28,20,31,0,5,10,3,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g182400.2,126,0,61,4,21,52,68,12
vigun.IT97K-499-35.gnm1.ann1.Vigun01g182400.3,99,68,0,46,50,65,0,42
vigun.IT97K-499-35.gnm1.ann1.Vigun01g182500.1,1,0,0,1,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g182600.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g182600.2,0,0,0,0,0,0,0,3
vigun.IT97K-499-35.gnm1.ann1.Vigun01g182700.1,274,78,25,23,83,52,32,50
vigun.IT97K-499-35.gnm1.ann1.Vigun01g182800.1,0,0,0,4,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g182900.1,199,25,49,104,61,27,80,51
vigun.IT97K-499-35.gnm1.ann1.Vigun01g182900.2,1102,503,260,241,423,467,284,274
vigun.IT97K-499-35.gnm1.ann1.Vigun01g183000.1,107,32,81,57,26,66,73,63
vigun.IT97K-499-35.gnm1.ann1.Vigun01g183100.1,90,304,925,678,188,87,438,658
vigun.IT97K-499-35.gnm1.ann1.Vigun01g183200.1,568,741,559,546,558,385,644,705
vigun.IT97K-499-35.gnm1.ann1.Vigun01g183200.2,32,51,19,39,11,24,0,4
vigun.IT97K-499-35.gnm1.ann1.Vigun01g183300.1,88,84,68,109,50,49,42,156
vigun.IT97K-499-35.gnm1.ann1.Vigun01g183300.2,29,0,45,42,14,36,14,19
vigun.IT97K-499-35.gnm1.ann1.Vigun01g183400.1,62,82,90,94,117,65,131,42
vigun.IT97K-499-35.gnm1.ann1.Vigun01g183400.2,118,260,227,154,195,267,180,233
vigun.IT97K-499-35.gnm1.ann1.Vigun01g183500.1,117,495,600,570,230,377,338,275
vigun.IT97K-499-35.gnm1.ann1.Vigun01g183600.1,2296,3071,3146,3748,2793,6011,2397,3565
vigun.IT97K-499-35.gnm1.ann1.Vigun01g183700.1,811,607,695,632,784,458,927,677
vigun.IT97K-499-35.gnm1.ann1.Vigun01g183700.2,57,214,33,0,38,11,105,42
vigun.IT97K-499-35.gnm1.ann1.Vigun01g183800.1,30,19,18,13,12,14,4,5
vigun.IT97K-499-35.gnm1.ann1.Vigun01g183900.1,193,65,22,30,57,60,55,30
vigun.IT97K-499-35.gnm1.ann1.Vigun01g184000.1,2,0,0,0,1,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g184100.1,596,899,709,756,1015,628,1105,1079
vigun.IT97K-499-35.gnm1.ann1.Vigun01g184100.2,93,64,81,15,0,60,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g184100.3,19,0,3,5,65,10,194,107
vigun.IT97K-499-35.gnm1.ann1.Vigun01g184200.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g184300.1,1340,923,1230,1342,1118,724,1793,1307
vigun.IT97K-499-35.gnm1.ann1.Vigun01g184400.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g184500.1,1487,1745,1234,1146,1070,1234,994,796
vigun.IT97K-499-35.gnm1.ann1.Vigun01g184600.1,192,234,424,495,601,210,538,437
vigun.IT97K-499-35.gnm1.ann1.Vigun01g184700.1,11,22,33,19,4,5,8,7
vigun.IT97K-499-35.gnm1.ann1.Vigun01g184800.1,329,201,275,341,267,248,345,256
vigun.IT97K-499-35.gnm1.ann1.Vigun01g184900.1,1387,1309,1043,1083,1023,1143,1035,985
vigun.IT97K-499-35.gnm1.ann1.Vigun01g185000.1,6802,7515,5927,4871,7963,5812,4988,3476
vigun.IT97K-499-35.gnm1.ann1.Vigun01g185100.1,13122,26723,18515,16653,22096,25671,15747,13365
vigun.IT97K-499-35.gnm1.ann1.Vigun01g185200.1,1809,603,935,1006,498,777,1110,1159
vigun.IT97K-499-35.gnm1.ann1.Vigun01g185300.1,1474,1189,967,1095,999,1043,1201,1110
vigun.IT97K-499-35.gnm1.ann1.Vigun01g185400.1,2,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g185500.1,0,0,0,0,0,0,0,1
vigun.IT97K-499-35.gnm1.ann1.Vigun01g185600.1,397,132,109,48,248,399,109,107
vigun.IT97K-499-35.gnm1.ann1.Vigun01g185700.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g185800.1,475,559,537,535,545,562,744,724
vigun.IT97K-499-35.gnm1.ann1.Vigun01g185800.2,9,0,64,25,38,51,131,65
vigun.IT97K-499-35.gnm1.ann1.Vigun01g185900.1,170,23,29,17,52,68,36,47
vigun.IT97K-499-35.gnm1.ann1.Vigun01g186000.1,145,164,188,156,247,181,77,86
vigun.IT97K-499-35.gnm1.ann1.Vigun01g186000.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g186000.3,58,23,82,102,0,167,29,66
vigun.IT97K-499-35.gnm1.ann1.Vigun01g186000.4,50,18,49,56,17,69,8,4
vigun.IT97K-499-35.gnm1.ann1.Vigun01g186100.1,192,335,121,53,93,246,62,35
vigun.IT97K-499-35.gnm1.ann1.Vigun01g186200.1,90,15,19,34,44,16,937,562
vigun.IT97K-499-35.gnm1.ann1.Vigun01g186300.1,2,1,1,1,2,5,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g186400.1,1,9,2,1,1,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g186500.1,144,0,31,23,32,36,39,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g186500.2,85,237,136,136,354,105,96,175
vigun.IT97K-499-35.gnm1.ann1.Vigun01g186500.3,265,29,55,10,8,42,0,5
vigun.IT97K-499-35.gnm1.ann1.Vigun01g186600.1,1,11,26,38,4,11,22,15
vigun.IT97K-499-35.gnm1.ann1.Vigun01g186700.1,835,572,580,644,632,530,598,534
vigun.IT97K-499-35.gnm1.ann1.Vigun01g186800.1,1,0,0,0,0,1,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g186900.1,605,435,478,443,337,531,366,523
vigun.IT97K-499-35.gnm1.ann1.Vigun01g187000.1,20,10,11,19,0,63,0,15
vigun.IT97K-499-35.gnm1.ann1.Vigun01g187100.1,72,107,18,36,146,111,102,204
vigun.IT97K-499-35.gnm1.ann1.Vigun01g187100.2,50,158,95,45,195,48,94,104
vigun.IT97K-499-35.gnm1.ann1.Vigun01g187100.3,292,244,275,323,141,127,237,100
vigun.IT97K-499-35.gnm1.ann1.Vigun01g187200.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g187300.1,4,18,46,54,4,5,83,154
vigun.IT97K-499-35.gnm1.ann1.Vigun01g187400.1,0,0,0,0,0,0,1,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g187500.1,233,149,209,189,721,354,697,631
vigun.IT97K-499-35.gnm1.ann1.Vigun01g187500.2,1489,1433,1708,1508,1482,2125,772,1335
vigun.IT97K-499-35.gnm1.ann1.Vigun01g187600.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g187700.1,5,24,14,18,22,9,17,18
vigun.IT97K-499-35.gnm1.ann1.Vigun01g187800.1,57,126,125,211,173,305,170,286
vigun.IT97K-499-35.gnm1.ann1.Vigun01g187900.1,4,0,0,33,0,5,0,11
vigun.IT97K-499-35.gnm1.ann1.Vigun01g187900.2,10,0,15,2,7,10,2,3
vigun.IT97K-499-35.gnm1.ann1.Vigun01g187900.3,2,54,27,0,22,22,21,4
vigun.IT97K-499-35.gnm1.ann1.Vigun01g188000.1,515,439,351,265,322,482,70,89
vigun.IT97K-499-35.gnm1.ann1.Vigun01g188100.1,212,87,197,162,96,134,585,496
vigun.IT97K-499-35.gnm1.ann1.Vigun01g188200.1,864,1733,1407,1566,1750,799,2977,3533
vigun.IT97K-499-35.gnm1.ann1.Vigun01g188300.1,9631,9071,11955,11652,9480,14944,5732,7615
vigun.IT97K-499-35.gnm1.ann1.Vigun01g188400.1,404,375,371,408,480,312,538,445
vigun.IT97K-499-35.gnm1.ann1.Vigun01g188500.1,642,41,855,978,199,448,562,1078
vigun.IT97K-499-35.gnm1.ann1.Vigun01g188600.1,681,675,1245,1743,1102,650,1166,1582
vigun.IT97K-499-35.gnm1.ann1.Vigun01g188700.1,5,0,0,0,0,0,0,77
vigun.IT97K-499-35.gnm1.ann1.Vigun01g188700.2,51,30,46,61,40,59,57,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g188800.1,586,414,519,530,511,465,1193,861
vigun.IT97K-499-35.gnm1.ann1.Vigun01g188900.1,2,1,4,0,2,1,2,8
vigun.IT97K-499-35.gnm1.ann1.Vigun01g189000.1,600,703,798,641,660,500,625,442
vigun.IT97K-499-35.gnm1.ann1.Vigun01g189100.1,459,198,117,149,167,261,163,152
vigun.IT97K-499-35.gnm1.ann1.Vigun01g189200.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g189200.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g189200.3,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g189200.4,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g189300.1,388,687,293,326,480,292,597,405
vigun.IT97K-499-35.gnm1.ann1.Vigun01g189400.1,682,476,624,609,843,433,379,507
vigun.IT97K-499-35.gnm1.ann1.Vigun01g189500.1,6,0,3,46,4,2,30,66
vigun.IT97K-499-35.gnm1.ann1.Vigun01g189500.2,63,92,264,238,70,70,91,136
vigun.IT97K-499-35.gnm1.ann1.Vigun01g189500.3,213,299,354,355,292,365,185,449
vigun.IT97K-499-35.gnm1.ann1.Vigun01g189600.1,8,5,5,41,10,12,14,18
vigun.IT97K-499-35.gnm1.ann1.Vigun01g189700.1,1,2,0,0,0,0,0,4
vigun.IT97K-499-35.gnm1.ann1.Vigun01g189800.1,118,61,31,23,36,117,24,58
vigun.IT97K-499-35.gnm1.ann1.Vigun01g189900.1,1,0,3,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g189900.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g190000.1,1999,3963,3608,3027,3138,2776,2319,2432
vigun.IT97K-499-35.gnm1.ann1.Vigun01g190100.1,183,206,138,136,169,228,127,152
vigun.IT97K-499-35.gnm1.ann1.Vigun01g190100.2,21,44,130,54,18,51,19,27
vigun.IT97K-499-35.gnm1.ann1.Vigun01g190200.1,2,4,1,5,2,2,8,8
vigun.IT97K-499-35.gnm1.ann1.Vigun01g190300.1,96,190,153,113,184,210,69,103
vigun.IT97K-499-35.gnm1.ann1.Vigun01g190400.1,533,484,392,387,633,496,715,560
vigun.IT97K-499-35.gnm1.ann1.Vigun01g190500.1,17,106,69,67,407,35,210,178
vigun.IT97K-499-35.gnm1.ann1.Vigun01g190600.1,62,9,6,25,40,56,20,15
vigun.IT97K-499-35.gnm1.ann1.Vigun01g190700.1,135,169,144,243,113,130,112,92
vigun.IT97K-499-35.gnm1.ann1.Vigun01g190800.1,231,92,139,161,83,227,48,105
vigun.IT97K-499-35.gnm1.ann1.Vigun01g190900.1,560,640,606,559,397,655,396,444
vigun.IT97K-499-35.gnm1.ann1.Vigun01g191000.1,10329,4692,5687,5517,4955,6942,4070,5421
vigun.IT97K-499-35.gnm1.ann1.Vigun01g191000.2,133,90,156,116,96,130,44,147
vigun.IT97K-499-35.gnm1.ann1.Vigun01g191100.1,1055,95,255,549,78,140,281,260
vigun.IT97K-499-35.gnm1.ann1.Vigun01g191200.1,44,16,15,16,5,15,21,24
vigun.IT97K-499-35.gnm1.ann1.Vigun01g191300.1,185,334,627,683,353,213,345,467
vigun.IT97K-499-35.gnm1.ann1.Vigun01g191300.2,52,89,42,85,149,123,62,93
vigun.IT97K-499-35.gnm1.ann1.Vigun01g191400.1,1,4,5,6,3,3,6,7
vigun.IT97K-499-35.gnm1.ann1.Vigun01g191500.1,237,375,827,954,733,293,1163,629
vigun.IT97K-499-35.gnm1.ann1.Vigun01g191600.1,2607,3104,2289,2278,3468,2520,1949,2114
vigun.IT97K-499-35.gnm1.ann1.Vigun01g191700.1,880,1560,1103,1014,1259,899,1152,1028
vigun.IT97K-499-35.gnm1.ann1.Vigun01g191800.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g191900.1,13,4,2,2,14,2,1,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g192000.1,18,37,21,18,13,15,14,20
vigun.IT97K-499-35.gnm1.ann1.Vigun01g192100.1,10,5,3,1,9,21,0,4
vigun.IT97K-499-35.gnm1.ann1.Vigun01g192200.1,149,87,158,74,69,72,49,82
vigun.IT97K-499-35.gnm1.ann1.Vigun01g192200.2,1816,1039,1224,1439,1137,1180,1283,1087
vigun.IT97K-499-35.gnm1.ann1.Vigun01g192300.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g192400.1,22,13,12,11,14,16,7,8
vigun.IT97K-499-35.gnm1.ann1.Vigun01g192500.1,38,51,26,59,119,35,180,111
vigun.IT97K-499-35.gnm1.ann1.Vigun01g192600.1,543,350,582,663,308,549,511,642
vigun.IT97K-499-35.gnm1.ann1.Vigun01g192700.1,6293,9455,7527,6924,9117,8712,4413,4439
vigun.IT97K-499-35.gnm1.ann1.Vigun01g192700.2,30,25,11,30,22,45,22,4
vigun.IT97K-499-35.gnm1.ann1.Vigun01g192700.3,50,14,65,52,29,58,25,30
vigun.IT97K-499-35.gnm1.ann1.Vigun01g192800.1,239,239,244,316,818,623,3194,3345
vigun.IT97K-499-35.gnm1.ann1.Vigun01g192900.1,6,2,0,0,0,0,48,51
vigun.IT97K-499-35.gnm1.ann1.Vigun01g192900.2,0,0,0,0,11,2,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g192900.3,0,0,2,2,7,7,0,13
vigun.IT97K-499-35.gnm1.ann1.Vigun01g192900.4,88,62,47,76,85,43,150,264
vigun.IT97K-499-35.gnm1.ann1.Vigun01g192900.5,17,0,0,0,0,0,4,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g193000.1,23,24,5,10,22,8,1,9
vigun.IT97K-499-35.gnm1.ann1.Vigun01g193100.1,374,0,89,196,0,102,72,166
vigun.IT97K-499-35.gnm1.ann1.Vigun01g193100.2,0,136,73,0,165,166,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g193200.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g193300.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g193400.1,75,113,98,125,114,190,188,131
vigun.IT97K-499-35.gnm1.ann1.Vigun01g193500.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g193600.1,0,0,0,0,3,0,1,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g193700.1,13,40,110,175,5,36,145,116
vigun.IT97K-499-35.gnm1.ann1.Vigun01g193800.1,115,80,39,41,25,79,25,36
vigun.IT97K-499-35.gnm1.ann1.Vigun01g193900.1,1154,1178,1619,1692,870,827,762,666
vigun.IT97K-499-35.gnm1.ann1.Vigun01g194000.1,595,321,795,788,496,519,571,603
vigun.IT97K-499-35.gnm1.ann1.Vigun01g194100.1,2,7,5,5,1,2,1,5
vigun.IT97K-499-35.gnm1.ann1.Vigun01g194200.1,13768,15582,14508,13265,13853,14651,7763,7552
vigun.IT97K-499-35.gnm1.ann1.Vigun01g194300.1,5,0,55,169,6,0,1262,2436
vigun.IT97K-499-35.gnm1.ann1.Vigun01g194300.2,1200,718,2065,2564,515,1129,2971,3031
vigun.IT97K-499-35.gnm1.ann1.Vigun01g194300.3,24,524,93,70,1500,28,58,371
vigun.IT97K-499-35.gnm1.ann1.Vigun01g194400.1,9,6,3,0,2,5,3,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g194500.1,3,3,4,5,6,15,7,1
vigun.IT97K-499-35.gnm1.ann1.Vigun01g194600.1,273,76,159,208,33,113,153,213
vigun.IT97K-499-35.gnm1.ann1.Vigun01g194700.1,523,708,535,449,630,355,765,521
vigun.IT97K-499-35.gnm1.ann1.Vigun01g194800.1,7,17,7,13,8,0,0,22
vigun.IT97K-499-35.gnm1.ann1.Vigun01g194800.2,56,54,117,111,64,40,48,34
vigun.IT97K-499-35.gnm1.ann1.Vigun01g194900.1,263,350,341,599,508,1089,848,637
vigun.IT97K-499-35.gnm1.ann1.Vigun01g195000.1,150,181,201,213,163,244,185,202
vigun.IT97K-499-35.gnm1.ann1.Vigun01g195100.1,953,174,202,172,105,296,236,252
vigun.IT97K-499-35.gnm1.ann1.Vigun01g195200.1,340,163,355,437,818,227,1414,1349
vigun.IT97K-499-35.gnm1.ann1.Vigun01g195300.1,29,13,20,40,51,67,16,26
vigun.IT97K-499-35.gnm1.ann1.Vigun01g195400.1,4,835,1226,1179,417,14,405,264
vigun.IT97K-499-35.gnm1.ann1.Vigun01g195500.1,3,28,28,56,296,91,58,101
vigun.IT97K-499-35.gnm1.ann1.Vigun01g195600.1,1,0,2,0,9,0,1,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g195700.1,309,720,714,526,757,728,1420,1097
vigun.IT97K-499-35.gnm1.ann1.Vigun01g195800.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g195900.1,29,28,32,45,46,38,32,34
vigun.IT97K-499-35.gnm1.ann1.Vigun01g196000.1,1517,1096,672,789,486,1529,450,558
vigun.IT97K-499-35.gnm1.ann1.Vigun01g196100.1,0,1,0,5,0,1,1,3
vigun.IT97K-499-35.gnm1.ann1.Vigun01g196200.1,1465,1161,1574,1380,1419,1161,1853,1623
vigun.IT97K-499-35.gnm1.ann1.Vigun01g196200.2,143,22,55,88,95,44,141,143
vigun.IT97K-499-35.gnm1.ann1.Vigun01g196300.1,183,55,47,36,49,84,33,22
vigun.IT97K-499-35.gnm1.ann1.Vigun01g196400.1,2,0,4,1,0,2,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g196500.1,6,25,25,53,93,107,36,27
vigun.IT97K-499-35.gnm1.ann1.Vigun01g196600.1,3,1,0,1,214,1,1,0
vigun.IT97K-499-35.gnm1.ann1.Vigun01g196600.2,7,5,32,142,136,7,12,5
vigun.IT97K-499-35.gnm1.ann1.Vigun01g196700.1,940,537,538,608,459,396,450,573
vigun.IT97K-499-35.gnm1.ann1.Vigun01g196800.1,1767,657,507,516,570,778,837,718
vigun.IT97K-499-35.gnm1.ann1.Vigun01g196900.1,77,149,76,41,37,160,24,43
vigun.IT97K-499-35.gnm1.ann1.Vigun01g197000.1,678,1090,389,443,1093,685,729,472
vigun.IT97K-499-35.gnm1.ann1.Vigun01g197100.1,432,534,301,121,338,884,66,20
vigun.IT97K-499-35.gnm1.ann1.Vigun01g197200.1,1246,889,995,859,948,1379,3208,2058
